fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites,est_pi_within
100_10_0.001_5_exp_growth_1_pop_theta_0.0001.txt,0.000134870866446,35162,100,10,0.001,10000000,0.00214743040312
100_10_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.000134879033223,34908,100,10,1E-05,10000000,0.000154656308064458
100_1000_0.001_6_exp_growth_1_pop_theta_0.0001.txt,0.00013488414,35025,100,1000,0.001,10000000,0.00215346655794997
10_100_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.000134886450936,5814,10,100,0,10000000,0.000137109792203864
1000_1000_0.0001_4_exp_growth_1_pop_theta_0.0001.txt,0.0001349045484,162835,1000,1000,0.0001,10000000,0.000335439444725067
10_1000_1e-05_6_exp_growth_1_pop_theta_0.0001.txt,0.000134923692187,5699,10,1000,1E-05,10000000,0.000155916861249495
1000_1000_0.0_2_exp_growth_1_pop_theta_0.0001.txt,0.0001349284022,162348,1000,1000,0,10000000,0.000135128879950094
10_1000_1e-05_4_exp_growth_1_pop_theta_0.0001.txt,0.000134946168415,5751,10,1000,1E-05,10000000,0.000156658286753947
100_10_0.0_1_exp_growth_1_pop_theta_0.0001.txt,0.00013494700281,34948,100,10,0,10000000,0.000134957434766396
100_1000_1e-05_6_exp_growth_1_pop_theta_0.0001.txt,0.000134983503306,35168,100,1000,1E-05,10000000,0.000155266759509966
1000_10_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.0001349964857,162036,1000,10,1E-05,10000000,0.000156080538191788
100_10_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.000135018464959,35290,100,10,0.0001,10000000,0.000333821509174041
1000_100_1e-05_1_exp_growth_1_pop_theta_0.0001.txt,0.00013503459725,162884,1000,100,1E-05,10000000,0.000156619165100992
100_1000_0.001_3_exp_growth_1_pop_theta_0.0001.txt,0.000135045867438,35537,100,1000,0.001,10000000,0.00215454769434493
10_1000_1e-05_5_exp_growth_1_pop_theta_0.0001.txt,0.000135060369964,5742,10,1000,1E-05,10000000,0.000156649701037566
1000_100_1e-05_0_exp_growth_1_pop_theta_0.0001.txt,0.00013508158155,162848,1000,100,1E-05,10000000,0.000156055823396442
10_10_0.0001_3_exp_growth_1_pop_theta_0.0001.txt,0.000135089873934,5739,10,10,0.0001,10000000,0.000355116129571239
100_100_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.00013510658562,34675,100,100,0,10000000,0.000134539250541131
10_1000_0.0001_1_exp_growth_1_pop_theta_0.0001.txt,0.000135147131458,5794,10,1000,0.0001,10000000,0.000358736143463785
1000_100_0.001_7_exp_growth_1_pop_theta_0.0001.txt,0.00013515341545,162925,1000,100,0.001,10000000,0.00213788807016027
10_100_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.00013515437212,5751,10,100,0.001,10000000,0.00235506759227004
10_1000_0.0001_2_exp_growth_1_pop_theta_0.0001.txt,0.000135164672679,5866,10,1000,0.0001,10000000,0.000358803386032872
100_1000_1e-05_0_exp_growth_1_pop_theta_0.0001.txt,0.000135165108926,35230,100,1000,1E-05,10000000,0.000155773977177167
1000_10_0.0_6_exp_growth_1_pop_theta_0.0001.txt,0.00013517054575,163256,1000,10,0,10000000,0.000133628775284485
1000_1000_1e-05_4_exp_growth_1_pop_theta_0.0001.txt,0.00013519639445,162369,1000,1000,1E-05,10000000,0.000155217206550254
1000_1000_0.0_6_exp_growth_1_pop_theta_0.0001.txt,0.00013520058175,162904,1000,1000,0,10000000,0.000135476906776548
1000_100_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.0001352013804,161696,1000,100,0.0001,10000000,0.000335181442985898
100_1000_0.0_5_exp_growth_1_pop_theta_0.0001.txt,0.000135204869917,35218,100,1000,0,10000000,0.000135480309551968
1000_100_0.0001_4_exp_growth_1_pop_theta_0.0001.txt,0.0001352201902,162746,1000,100,0.0001,10000000,0.000335816747313429
100_10_1e-05_5_exp_growth_1_pop_theta_0.0001.txt,0.000135235770579,34835,100,10,1E-05,10000000,0.000154546346928788
1000_10_1e-05_6_exp_growth_1_pop_theta_0.0001.txt,0.00013526839315,163032,1000,10,1E-05,10000000,0.000155192796248565
100_100_0.0001_4_exp_growth_1_pop_theta_0.0001.txt,0.000135268621818,35684,100,100,0.0001,10000000,0.00033655520497342
1000_100_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.0001352700701,163100,1000,100,0.0001,10000000,0.000336321281084059
100_1000_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.000135294300331,35315,100,1000,0,10000000,0.000135867574307261
1000_10_0.001_5_exp_growth_1_pop_theta_0.0001.txt,0.0001352954356,162498,1000,10,0.001,10000000,0.00213512764077604
1000_10_1e-05_8_exp_growth_1_pop_theta_0.0001.txt,0.0001352954579,162411,1000,10,1E-05,10000000,0.000155311042758206
10_100_0.0_5_exp_growth_1_pop_theta_0.0001.txt,0.000135308485443,5820,10,100,0,10000000,0.00013537597264208
1000_100_0.0_6_exp_growth_1_pop_theta_0.0001.txt,0.00013531273395,163130,1000,100,0,10000000,0.000134900732651739
1000_10_0.0_0_exp_growth_1_pop_theta_0.0001.txt,0.00013531545855,162930,1000,10,0,10000000,0.000136750926060013
100_1000_1e-05_7_exp_growth_1_pop_theta_0.0001.txt,0.000135319916198,35247,100,1000,1E-05,10000000,0.000154646859399495
10_10_0.001_7_exp_growth_1_pop_theta_0.0001.txt,0.000135320879129,5774,10,10,0.001,10000000,0.00235288377538106
100_10_0.001_1_exp_growth_1_pop_theta_0.0001.txt,0.000135334646612,35012,100,10,0.001,10000000,0.00214639565982058
10_1000_0.0_1_exp_growth_1_pop_theta_0.0001.txt,0.000135337503578,5789,10,1000,0,10000000,0.000137367187189444
10_10_0.001_4_exp_growth_1_pop_theta_0.0001.txt,0.000135337608078,5722,10,10,0.001,10000000,0.00235297854629377
10_100_1e-05_0_exp_growth_1_pop_theta_0.0001.txt,0.000135337845701,5793,10,100,1E-05,10000000,0.000157861180499028
1000_1000_0.0_5_exp_growth_1_pop_theta_0.0001.txt,0.00013535181195,162054,1000,1000,0,10000000,0.000135284517814885
100_10_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.000135385679835,35044,100,10,0.001,10000000,0.0021575552818143
10_10_1e-05_3_exp_growth_1_pop_theta_0.0001.txt,0.000135392135673,5769,10,10,1E-05,10000000,0.000158477412203762
100_10_0.0_3_exp_growth_1_pop_theta_0.0001.txt,0.000135415016198,35161,100,10,0,10000000,0.000136092728739858
100_10_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.000135424197355,35368,100,10,0,10000000,0.000134955988770699
1000_1000_0.0_3_exp_growth_1_pop_theta_0.0001.txt,0.00013542990495,162466,1000,1000,0,10000000,0.000135389353980876
10_10_0.001_1_exp_growth_1_pop_theta_0.0001.txt,0.000135432835212,5709,10,10,0.001,10000000,0.00233842116787792
100_10_0.0001_3_exp_growth_1_pop_theta_0.0001.txt,0.00013546672595,35407,100,10,0.0001,10000000,0.000337403672381751
1000_10_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.0001354825575,162923,1000,10,0.001,10000000,0.00213558366721421
1000_1000_0.001_4_exp_growth_1_pop_theta_0.0001.txt,0.00013548549605,162680,1000,1000,0.001,10000000,0.00213515026571238
10_10_0.0001_5_exp_growth_1_pop_theta_0.0001.txt,0.000135496944613,5824,10,10,0.0001,10000000,0.00035310673435258
1000_10_0.0001_4_exp_growth_1_pop_theta_0.0001.txt,0.00013549817725,163077,1000,10,0.0001,10000000,0.00033535315094775
10_1000_0.001_3_exp_growth_1_pop_theta_0.0001.txt,0.00013550141045,5783,10,1000,0.001,10000000,0.00235404795379496
10_1000_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.000135536254681,5875,10,1000,0.001,10000000,0.00235690137906382
100_10_0.001_4_exp_growth_1_pop_theta_0.0001.txt,0.000135543729091,34820,100,10,0.001,10000000,0.00214272541692806
10_1000_0.0_2_exp_growth_1_pop_theta_0.0001.txt,0.000135547559455,5726,10,1000,0,10000000,0.000134314385325683
100_100_0.0001_0_exp_growth_1_pop_theta_0.0001.txt,0.000135557082314,35338,100,100,0.0001,10000000,0.000337687114456099
10_100_0.001_6_exp_growth_1_pop_theta_0.0001.txt,0.000135589395942,5739,10,100,0.001,10000000,0.00235980719249325
10_10_0.0001_1_exp_growth_1_pop_theta_0.0001.txt,0.000135590031958,5802,10,10,0.0001,10000000,0.000357391376709096
100_1000_0.001_2_exp_growth_1_pop_theta_0.0001.txt,0.000135607671901,35445,100,1000,0.001,10000000,0.00215465052389063
100_10_1e-05_1_exp_growth_1_pop_theta_0.0001.txt,0.000135613763636,35053,100,10,1E-05,10000000,0.000155989823039853
1000_1000_1e-05_8_exp_growth_1_pop_theta_0.0001.txt,0.0001356294471,163005,1000,1000,1E-05,10000000,0.000155771967344037
100_10_0.0001_6_exp_growth_1_pop_theta_0.0001.txt,0.00013562952562,35076,100,10,0.0001,10000000,0.000337707434814961
10_100_1e-05_9_exp_growth_1_pop_theta_0.0001.txt,0.000135640032546,5919,10,100,1E-05,10000000,0.000160476522347632
100_1000_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.000135656013223,35085,100,1000,0,10000000,0.000135733089785383
100_100_0.001_4_exp_growth_1_pop_theta_0.0001.txt,0.000135667679174,34848,100,100,0.001,10000000,0.00215018271426799
1000_10_0.0_9_exp_growth_1_pop_theta_0.0001.txt,0.0001357069321,163627,1000,10,0,10000000,0.000135016890001932
1000_10_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.00013570783115,163048,1000,10,0,10000000,0.00013545214452249
1000_10_0.0001_5_exp_growth_1_pop_theta_0.0001.txt,0.0001357550513,163395,1000,10,0.0001,10000000,0.000337135609264614
1000_100_0.0001_1_exp_growth_1_pop_theta_0.0001.txt,0.0001357564084,162953,1000,100,0.0001,10000000,0.000336786243317911
100_10_0.0_0_exp_growth_1_pop_theta_0.0001.txt,0.000135769423636,35232,100,10,0,10000000,0.000136004154368685
1000_100_0.001_6_exp_growth_1_pop_theta_0.0001.txt,0.00013578442465,162289,1000,100,0.001,10000000,0.0021369697871197
1000_1000_0.0001_5_exp_growth_1_pop_theta_0.0001.txt,0.0001357969816,162899,1000,1000,0.0001,10000000,0.000335261514356998
100_100_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.000135798385455,35469,100,100,1E-05,10000000,0.000156502389704533
1000_10_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.000135800329,161856,1000,10,0.0001,10000000,0.000337651712997166
10_10_0.0_2_exp_growth_1_pop_theta_0.0001.txt,0.000135800354279,5693,10,10,0,10000000,0.000132348215482678
1000_1000_0.0001_0_exp_growth_1_pop_theta_0.0001.txt,0.00013581035265,162327,1000,1000,0.0001,10000000,0.000336063604369274
10_100_0.0_9_exp_growth_1_pop_theta_0.0001.txt,0.000135829935104,5839,10,100,0,10000000,0.000137232212022168
10_10_0.001_8_exp_growth_1_pop_theta_0.0001.txt,0.000135864781492,5865,10,10,0.001,10000000,0.00235565074603875
100_10_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.00013590057124,35697,100,10,0,10000000,0.00013752629450597
10_100_0.0_6_exp_growth_1_pop_theta_0.0001.txt,0.000135905728066,5813,10,100,0,10000000,0.000136694271061803
1000_10_1e-05_9_exp_growth_1_pop_theta_0.0001.txt,0.00013593171955,162563,1000,10,1E-05,10000000,0.000153194794998123
10_100_0.0001_0_exp_growth_1_pop_theta_0.0001.txt,0.000135975360651,5792,10,100,0.0001,10000000,0.000359426097602648
1000_1000_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.00013597738465,162724,1000,1000,0,10000000,0.000135913111065249
10_10_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.000135996834036,5818,10,10,0,10000000,0.000137237102294281
10_1000_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.000136000646015,5806,10,1000,0,10000000,0.00013544260415032
1000_10_0.0001_3_exp_growth_1_pop_theta_0.0001.txt,0.0001360336288,163688,1000,10,0.0001,10000000,0.000336089144705486
100_1000_0.0001_5_exp_growth_1_pop_theta_0.0001.txt,0.000136062052562,35305,100,1000,0.0001,10000000,0.000337547198848825
10_1000_0.0_7_exp_growth_1_pop_theta_0.0001.txt,0.000136090363494,5747,10,1000,0,10000000,0.000133973482403503
100_10_0.001_7_exp_growth_1_pop_theta_0.0001.txt,0.000136096184298,35058,100,10,0.001,10000000,0.00216600707148136
100_100_0.0_7_exp_growth_1_pop_theta_0.0001.txt,0.000136120429587,35362,100,100,0,10000000,0.000136667203830735
1000_100_0.001_1_exp_growth_1_pop_theta_0.0001.txt,0.00013612224665,162640,1000,100,0.001,10000000,0.00213639030184399
10_10_1e-05_6_exp_growth_1_pop_theta_0.0001.txt,0.000136159394177,5959,10,10,1E-05,10000000,0.000162720721672785
1000_100_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.0001362148905,163011,1000,100,0.001,10000000,0.00213608739116546
10_10_1e-05_7_exp_growth_1_pop_theta_0.0001.txt,0.000136220130575,5726,10,10,1E-05,10000000,0.000157255733391897
10_10_0.001_6_exp_growth_1_pop_theta_0.0001.txt,0.000136275453975,5887,10,10,0.001,10000000,0.00234982367883447
100_100_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.000136286807107,35011,100,100,0.0001,10000000,0.000338247383728018
10_100_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.000136310251348,5842,10,100,0.0001,10000000,0.000358730505285898
1000_10_0.0001_0_exp_growth_1_pop_theta_0.0001.txt,0.00013631196445,163065,1000,10,0.0001,10000000,0.00033839868037114
1000_10_0.0_5_exp_growth_1_pop_theta_0.0001.txt,0.00013631297225,163115,1000,10,0,10000000,0.000135743621638835
10_1000_0.0001_3_exp_growth_1_pop_theta_0.0001.txt,0.000136325736496,5918,10,1000,0.0001,10000000,0.000360362726828548
1000_100_0.001_8_exp_growth_1_pop_theta_0.0001.txt,0.00013635619735,164016,1000,100,0.001,10000000,0.00213796333147783
10_10_0.001_5_exp_growth_1_pop_theta_0.0001.txt,0.000136389091658,5827,10,10,0.001,10000000,0.00236148417981503
10_10_0.0001_2_exp_growth_1_pop_theta_0.0001.txt,0.000136389686893,5803,10,10,0.0001,10000000,0.000358098200349522
100_100_0.0_0_exp_growth_1_pop_theta_0.0001.txt,0.000136398729752,35522,100,100,0,10000000,0.000136823741493661
10_100_0.0_1_exp_growth_1_pop_theta_0.0001.txt,0.00013640025723,5826,10,100,0,10000000,0.000137106310462017
10_1000_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.000136425284384,5718,10,1000,1E-05,10000000,0.000158593881805479
10_100_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.000136454103519,5758,10,100,1E-05,10000000,0.000158783390081544
10_10_0.0001_9_exp_growth_1_pop_theta_0.0001.txt,0.000136481456524,5772,10,10,0.0001,10000000,0.000355926849348985
1000_10_0.0_4_exp_growth_1_pop_theta_0.0001.txt,0.00013648239825,164044,1000,10,0,10000000,0.000138045545885121
1000_1000_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.0001364942834,163245,1000,1000,0.0001,10000000,0.000336756790367003
100_100_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.000136498058347,35368,100,100,0,10000000,0.000135533150127368
10_1000_0.001_5_exp_growth_1_pop_theta_0.0001.txt,0.000136558074699,5907,10,1000,0.001,10000000,0.00235573152812048
10_1000_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.000136568367023,5883,10,1000,0.0001,10000000,0.000359743198166771
10_10_1e-05_8_exp_growth_1_pop_theta_0.0001.txt,0.000136589269679,5825,10,10,1E-05,10000000,0.000159271344302799
10_1000_0.001_9_exp_growth_1_pop_theta_0.0001.txt,0.000136593222233,5813,10,1000,0.001,10000000,0.002355866849179
10_1000_0.0_0_exp_growth_1_pop_theta_0.0001.txt,0.000136639962553,5805,10,1000,0,10000000,0.000136670763916772
10_100_0.001_1_exp_growth_1_pop_theta_0.0001.txt,0.000136709356534,5798,10,100,0.001,10000000,0.00235972605342267
100_10_0.001_9_exp_growth_1_pop_theta_0.0001.txt,0.000136709663636,35194,100,10,0.001,10000000,0.00214787974486485
1000_10_1e-05_1_exp_growth_1_pop_theta_0.0001.txt,0.0001367422005,163331,1000,10,1E-05,10000000,0.00015625598277899
1000_1000_1e-05_5_exp_growth_1_pop_theta_0.0001.txt,0.00013675051525,162295,1000,1000,1E-05,10000000,0.000157003462418285
100_1000_0.0_3_exp_growth_1_pop_theta_0.0001.txt,0.000136782188099,35378,100,1000,0,10000000,0.000137694585833869
1000_1000_0.0_8_exp_growth_1_pop_theta_0.0001.txt,0.0001368443159,163119,1000,1000,0,10000000,0.000137103004991718
10_10_0.0_7_exp_growth_1_pop_theta_0.0001.txt,0.000136848768944,5901,10,10,0,10000000,0.000135582966923636
1000_1000_0.0001_6_exp_growth_1_pop_theta_0.0001.txt,0.0001369478256,162892,1000,1000,0.0001,10000000,0.00033720942286937
10_1000_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.000136980578963,5920,10,1000,0.0001,10000000,0.000361304227003103
100_10_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.000136981823471,34799,100,10,0.0001,10000000,0.000339952885328216
10_100_0.001_4_exp_growth_1_pop_theta_0.0001.txt,0.000137066118616,5887,10,100,0.001,10000000,0.00236038474536123
10_10_0.0001_8_exp_growth_1_pop_theta_0.0001.txt,0.000137103741398,5895,10,10,0.0001,10000000,0.000360594493541839
10_10_0.0_5_exp_growth_1_pop_theta_0.0001.txt,0.000137160239388,5843,10,10,0,10000000,0.00013861446934853
100_10_0.0001_9_exp_growth_1_pop_theta_0.0001.txt,0.00013723624,35039,100,10,0.0001,10000000,0.000338042099114265
1000_10_1e-05_3_exp_growth_1_pop_theta_0.0001.txt,0.00013732231945,163421,1000,10,1E-05,10000000,0.000158040807124649
100_1000_0.0_9_exp_growth_1_pop_theta_0.0001.txt,0.000137324684959,35322,100,1000,0,10000000,0.000137277737713943
1000_10_0.0_7_exp_growth_1_pop_theta_0.0001.txt,0.00013737091575,161618,1000,10,0,10000000,0.000138027799526093
10_10_0.0_0_exp_growth_1_pop_theta_0.0001.txt,0.000137425931379,5792,10,10,0,10000000,0.000137047640529081
1000_1000_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.0001375362885,163874,1000,1000,0.001,10000000,0.00213622536313181
100_1000_1e-05_9_exp_growth_1_pop_theta_0.0001.txt,0.00013760483157,35262,100,1000,1E-05,10000000,0.000157312819715488
100_100_1e-05_9_exp_growth_1_pop_theta_0.0001.txt,0.000137744587934,35060,100,100,1E-05,10000000,0.000159720267038783
100_100_0.001_0_exp_growth_1_pop_theta_0.0001.txt,0.000137761145785,35189,100,100,0.001,10000000,0.00215322923488908
100_1000_1e-05_4_exp_growth_1_pop_theta_0.0001.txt,0.000138082950083,35317,100,1000,1E-05,10000000,0.0001585377996551
10_100_0.001_3_exp_growth_1_pop_theta_0.0001.txt,0.00013810669699,5908,10,100,0.001,10000000,0.00235720919509725
1000_10_1e-05_5_exp_growth_1_pop_theta_0.0001.txt,0.0001381368152,163139,1000,10,1E-05,10000000,0.000160051919352517
100_100_0.0001_7_exp_growth_1_pop_theta_0.0001.txt,0.00013833904314,35628,100,100,0.0001,10000000,0.000340190147526836
100_100_1e-05_3_exp_growth_1_pop_theta_0.0001.txt,0.000138524223471,35299,100,100,1E-05,10000000,0.000159471475813115
100_100_1e-05_0_const_1_pop_theta_0.0001.txt,0.00018306894843,9829,100,100,1E-05,10000000,0.000203993352328031
1000_100_0.0_9_const_1_pop_theta_0.0001.txt,0.00018441160155,14596,1000,100,0,10000000,0.000184247976409776
100_10_0.001_0_const_1_pop_theta_0.0001.txt,0.000186503014711,9878,100,10,0.001,10000000,0.00221911904652997
10_1000_0.001_9_const_1_pop_theta_0.0001.txt,0.000186532929909,5481,10,1000,0.001,10000000,0.00240659851424294
1000_10_1e-05_9_const_1_pop_theta_0.0001.txt,0.000186831496,14934,1000,10,1E-05,10000000,0.00020938796295619
10_1000_1e-05_4_const_1_pop_theta_0.0001.txt,0.000187324527399,5458,10,1000,1E-05,10000000,0.000211539699637383
1000_100_0.001_8_const_1_pop_theta_0.0001.txt,0.00018745973345,14648,1000,100,0.001,10000000,0.00218824353446818
1000_100_0.001_1_const_1_pop_theta_0.0001.txt,0.00018801961345,14771,1000,100,0.001,10000000,0.00219163590257033
100_10_0.0_1_const_1_pop_theta_0.0001.txt,0.000188228488264,9993,100,10,0,10000000,0.000189451300490722
1000_10_0.001_3_const_1_pop_theta_0.0001.txt,0.000188815609,14683,1000,10,0.001,10000000,0.00219163871597349
100_10_0.0_5_const_1_pop_theta_0.0001.txt,0.000189518752562,9995,100,10,0,10000000,0.000189059234521108
1000_10_1e-05_1_const_1_pop_theta_0.0001.txt,0.0001895608375,14794,1000,10,1E-05,10000000,0.000209312286835249
100_10_0.0001_5_const_1_pop_theta_0.0001.txt,0.000189661855372,10297,100,10,0.0001,10000000,0.000391070812112209
100_1000_0.0001_5_const_1_pop_theta_0.0001.txt,0.00018997272314,9770,100,1000,0.0001,10000000,0.000391961486655135
1000_100_0.0001_9_const_1_pop_theta_0.0001.txt,0.00019025323325,14757,1000,100,0.0001,10000000,0.00038935501095173
1000_1000_0.001_0_const_1_pop_theta_0.0001.txt,0.0001902974951,14602,1000,1000,0.001,10000000,0.00218863131508563
100_1000_0.0001_6_const_1_pop_theta_0.0001.txt,0.000190519151901,10286,100,1000,0.0001,10000000,0.000392728089349419
1000_100_0.0_2_const_1_pop_theta_0.0001.txt,0.00019057211845,14726,1000,100,0,10000000,0.00019117587513092
100_100_0.001_2_const_1_pop_theta_0.0001.txt,0.000190602430579,9916,100,100,0.001,10000000,0.0022107356586232
100_10_0.0_2_const_1_pop_theta_0.0001.txt,0.000190757947107,10401,100,10,0,10000000,0.000192101724869588
1000_1000_0.001_3_const_1_pop_theta_0.0001.txt,0.00019098533905,14694,1000,1000,0.001,10000000,0.00219112541854942
100_1000_0.0001_1_const_1_pop_theta_0.0001.txt,0.000190986172562,9891,100,1000,0.0001,10000000,0.000392104354530747
1000_100_1e-05_1_const_1_pop_theta_0.0001.txt,0.000191149118,14735,1000,100,1E-05,10000000,0.000210830164456478
1000_10_0.001_9_const_1_pop_theta_0.0001.txt,0.00019135220465,14374,1000,10,0.001,10000000,0.00218438743262858
100_1000_1e-05_5_const_1_pop_theta_0.0001.txt,0.000191473893388,10196,100,1000,1E-05,10000000,0.000211395113506449
100_10_0.0001_4_const_1_pop_theta_0.0001.txt,0.000191607222479,10026,100,10,0.0001,10000000,0.000393856672039966
1000_10_0.0_6_const_1_pop_theta_0.0001.txt,0.0001918166383,14631,1000,10,0,10000000,0.000190933405003406
100_10_0.0_6_const_1_pop_theta_0.0001.txt,0.000191833455041,10384,100,10,0,10000000,0.00018892816724569
10_100_0.001_0_const_1_pop_theta_0.0001.txt,0.000191887897853,5566,10,100,0.001,10000000,0.00241378038358579
